Product ID,Published State,Purchase Type,Auto Translate,Locale; Title; Description,Auto Fill Prices,Price,Pricing Template ID,EEA Withdrawal Right Type,Reduced VAT Rates,Communications and amusement taxes,Tokenized digital asset declared
com.fungames.battletanksbeta.changenick,published,managed_by_android,false,en_US; Change name; Change user name,false,IE; 4990000; DZ; 698800000; AU; 7990000; AT; 5990000; BH; 4990000; BD; 428790000; BE; 5990000; BO; 34430000; BR; 24900000; BG; 9990000; KH; 4990000; CA; 6990000; CL; 4990000000; CO; 29900000000; CR; 3166900000; HR; 5990000; CY; 5990000; CZ; 129000000; DK; 39000000; EG; 149990000; EE; 5990000; FI; 5990000; FR; 5990000; DE; 5990000; GH; 31240000; GR; 5990000; HU; 1990000000; IN; 499000000; ID; 89000000000; IE; 5990000; IL; 17900000; IT; 5990000; JP; 700000000; JO; 3540000; KZ; 2490000000; KE; 566610000; KW; 4990000; LV; 5990000; LB; 7549870000; LI; 4990000; LT; 5990000; LU; 5990000; MO; 40020000; MY; 22900000; MX; 99000000; MA; 46360000; NL; 5990000; NZ; 9990000; NG; 2500000000; NO; 59000000; OM; 4990000; PK; 1300000000; PY; 34797000000; PE; 19900000; PH; 299000000; PL; 29990000; PT; 5990000; QA; 19990000; RO; 29990000; RU; 449000000; SA; 19990000; RS; 513270000; SG; 6980000; SK; 5990000; SI; 5990000; ZA; 99990000; KR; 6600000000; ES; 5990000; LK; 1010520000; SE; 69000000; CH; 5000000; TW; 150000000; TZ; 11900000000; TH; 199000000; TR; 109990000; UA; 141320000; AE; 19990000; GB; 4990000; US; 4990000; VN; 129000000000; EC; 4990000; PA; 4990000; SV; 4990000,,,,,false
com.fungames.battletanksbeta.offers.prime04,published,managed_by_android,false,en_US; Special Offer; Pack with diamonds + coins,false,IE; 19990000; DZ; 2799400000; AU; 29990000; AT; 22990000; BH; 19990000; BD; 1717740000; BE; 22990000; BO; 137930000; BR; 99900000; BG; 39990000; KH; 19990000; CA; 24990000; CL; 19990000000; CO; 99900000000; CR; 12686650000; HR; 22990000; CY; 22990000; CZ; 499000000; DK; 179000000; EG; 599990000; EE; 22990000; FI; 22990000; FR; 22990000; DE; 22990000; GH; 125140000; GR; 22990000; HU; 8990000000; IN; 1999000000; ID; 349000000000; IE; 22990000; IL; 69900000; IT; 22990000; JP; 3000000000; JO; 14190000; KZ; 9990000000; KE; 2269860000; KW; 19990000; LV; 22990000; LB; 30244870000; LI; 19990000; LT; 22990000; LU; 22990000; MO; 160320000; MY; 99900000; MX; 399000000; MA; 185710000; NL; 22990000; NZ; 39990000; NG; 9900000000; NO; 249000000; OM; 19990000; PK; 4900000000; PY; 139399000000; PE; 79900000; PH; 999000000; PL; 99990000; PT; 22990000; QA; 69990000; RO; 99990000; RU; 1790000000; SA; 89990000; RS; 2056170000; SG; 29980000; SK; 22990000; SI; 22990000; ZA; 399990000; KR; 29000000000; ES; 22990000; LK; 4048170000; SE; 249000000; CH; 20000000; TW; 690000000; TZ; 49900000000; TH; 699000000; TR; 449990000; UA; 566120000; AE; 79990000; GB; 19990000; US; 19990000; VN; 499000000000; EC; 19990000; PA; 19990000; SV; 19990000,,,,,false
com.fungames.battletanksbeta.offers.prime05,published,managed_by_android,false,en_US; Special Offer; Pack with diamonds + coins,false,IE; 29990000; DZ; 4199800000; AU; 49990000; AT; 34990000; BH; 29990000; BD; 2577040000; BE; 34990000; BO; 206930000; BR; 149900000; BG; 69990000; KH; 29990000; CA; 39990000; CL; 29990000000; CO; 179900000000; CR; 19033150000; HR; 34990000; CY; 34990000; CZ; 799000000; DK; 249000000; EG; 999990000; EE; 34990000; FI; 34990000; FR; 34990000; DE; 34990000; GH; 187740000; GR; 34990000; HU; 12990000000; IN; 2999000000; ID; 499000000000; IE; 34990000; IL; 99900000; IT; 34990000; JP; 4500000000; JO; 21290000; KZ; 14990000000; KE; 3405360000; KW; 29990000; LV; 34990000; LB; 45374870000; LI; 29990000; LT; 34990000; LU; 34990000; MO; 240520000; MY; 129900000; MX; 599000000; MA; 278610000; NL; 34990000; NZ; 49990000; NG; 14900000000; NO; 399000000; OM; 29990000; PK; 7900000000; PY; 209133000000; PE; 119900000; PH; 1790000000; PL; 149990000; PT; 34990000; QA; 99990000; RO; 149990000; RU; 2490000000; SA; 129990000; RS; 3084770000; SG; 39980000; SK; 34990000; SI; 34990000; ZA; 599990000; KR; 44000000000; ES; 34990000; LK; 6073270000; SE; 399000000; CH; 30000000; TW; 990000000; TZ; 69900000000; TH; 999000000; TR; 649990000; UA; 849320000; AE; 119990000; GB; 29990000; US; 29990000; VN; 799000000000; EC; 29990000; PA; 29990000; SV; 29990000,,,,,false
com.fungames.battletanksbeta.offers.prime06,published,managed_by_android,false,en_US; Special Offer; Pack with diamonds + coins,false,IE; 49990000; DZ; 7000600000; AU; 79990000; AT; 59990000; BH; 49990000; BD; 4295640000; BE; 59990000; BO; 344930000; BR; 249900000; BG; 99990000; KH; 49990000; CA; 69990000; CL; 49990000000; CO; 299900000000; CR; 31726150000; HR; 59990000; CY; 59990000; CZ; 1290000000; DK; 399000000; EG; 1499990000; EE; 59990000; FI; 59990000; FR; 59990000; DE; 59990000; GH; 312940000; GR; 59990000; HU; 22990000000; IN; 4999000000; ID; 799000000000; IE; 59990000; IL; 179900000; IT; 59990000; JP; 7000000000; JO; 35490000; KZ; 24990000000; KE; 5676360000; KW; 49990000; LV; 59990000; LB; 75634870000; LI; 49990000; LT; 59990000; LU; 59990000; MO; 400920000; MY; 229900000; MX; 999000000; MA; 464410000; NL; 59990000; NZ; 99990000; NG; 24900000000; NO; 599000000; OM; 49990000; PK; 12900000000; PY; 348602000000; PE; 199900000; PH; 2990000000; PL; 299990000; PT; 59990000; QA; 199990000; RO; 299990000; RU; 4490000000; SA; 199990000; RS; 5141970000; SG; 69980000; SK; 59990000; SI; 59990000; ZA; 999990000; KR; 66000000000; ES; 59990000; LK; 10123470000; SE; 599000000; CH; 50000000; TW; 1490000000; TZ; 119900000000; TH; 1990000000; TR; 1099990000; UA; 1415720000; AE; 199990000; GB; 49990000; US; 49990000; VN; 1299000000000; EC; 49990000; PA; 49990000; SV; 49990000,,,,,false
com.fungames.battletanksbeta.offers.prime07,published,managed_by_android,false,en_US; Special Offer; Pack with diamonds + coins,false,IE; 99990000; DZ; 14002600000; AU; 149990000; AT; 99990000; BH; 99990000; BD; 8592140000; BE; 99990000; BO; 689930000; BR; 499900000; BG; 199990000; KH; 99990000; CA; 129990000; CL; 99990000000; CO; 599900000000; CR; 63458650000; HR; 99990000; CY; 99990000; CZ; 2790000000; DK; 899000000; EG; 2999990000; EE; 99990000; FI; 99990000; FR; 99990000; DE; 99990000; GH; 625940000; GR; 99990000; HU; 44990000000; IN; 9900000000; ID; 1699000000000; IE; 99990000; IL; 349900000; IT; 99990000; JP; 15000000000; JO; 70990000; KZ; 49990000000; KE; 11353860000; KW; 99990000; LV; 99990000; LB; 151284870000; LI; 99990000; LT; 99990000; LU; 99990000; MO; 801920000; MY; 499900000; MX; 1999000000; MA; 928910000; NL; 99990000; NZ; 199990000; NG; 49900000000; NO; 1290000000; OM; 99990000; PK; 24900000000; PY; 697274000000; PE; 399900000; PH; 4990000000; PL; 499990000; PT; 99990000; QA; 399990000; RO; 499990000; RU; 8990000000; SA; 399990000; RS; 10284970000; SG; 149980000; SK; 99990000; SI; 99990000; ZA; 1999990000; KR; 149000000000; ES; 99990000; LK; 20248970000; SE; 1295000000; CH; 100000000; TW; 2990000000; TZ; 229900000000; TH; 3990000000; TR; 2199990000; UA; 2831720000; AE; 399990000; GB; 99990000; US; 99990000; VN; 2499000000000; EC; 99990000; PA; 99990000; SV; 99990000,,,,,false
com.fungames.battletanksbeta.offers.privatepack,published,managed_by_android,false,en_US; Offer Private Pack; Pack with tank + diamonds,false,IE; 1990000; DZ; 278680000; AU; 2990000; AT; 1990000; BH; 1990000; BD; 171000000; BE; 1990000; BO; 13730000; BR; 9900000; BG; 3990000; KH; 1990000; CA; 2990000; CL; 1990000000; CO; 9900000000; CR; 1262950000; HR; 1990000; CY; 1990000; CZ; 49000000; DK; 19000000; EG; 59990000; EE; 1990000; FI; 1990000; FR; 1990000; DE; 1990000; GH; 12460000; GR; 1990000; HU; 999000000; IN; 199000000; ID; 29000000000; IE; 1990000; IL; 7900000; IT; 1990000; JP; 300000000; JO; 1410000; KZ; 999000000; KE; 225960000; KW; 1990000; LV; 1990000; LB; 3010870000; LI; 1990000; LT; 1990000; LU; 1990000; MO; 15960000; MY; 9900000; MX; 39000000; MA; 18490000; NL; 1990000; NZ; 3990000; NG; 900000000; NO; 29000000; OM; 1990000; PK; 500000000; PY; 13877000000; PE; 7900000; PH; 99000000; PL; 9990000; PT; 1990000; QA; 7990000; RO; 9990000; RU; 199000000; SA; 9990000; RS; 204690000; SG; 2980000; SK; 1990000; SI; 1990000; ZA; 39990000; KR; 3300000000; ES; 1990000; LK; 402990000; SE; 29000000; CH; 2000000; TW; 60000000; TZ; 4900000000; TH; 79000000; TR; 44990000; UA; 56360000; AE; 7990000; GB; 1990000; US; 1990000; VN; 49000000000; EC; 1990000; PA; 1990000; SV; 1990000,,,,,false
com.fungames.battletanksbeta.offers.soldierpack,published,managed_by_android,false,en_US; Offer Soldier Pack; Pack with tank + diamonds,false,IE; 4990000; DZ; 698800000; AU; 7990000; AT; 5990000; BH; 4990000; BD; 428790000; BE; 5990000; BO; 34430000; BR; 24900000; BG; 9990000; KH; 4990000; CA; 6990000; CL; 4990000000; CO; 29900000000; CR; 3166900000; HR; 5990000; CY; 5990000; CZ; 129000000; DK; 39000000; EG; 149990000; EE; 5990000; FI; 5990000; FR; 5990000; DE; 5990000; GH; 31240000; GR; 5990000; HU; 1990000000; IN; 499000000; ID; 89000000000; IE; 5990000; IL; 17900000; IT; 5990000; JP; 700000000; JO; 3540000; KZ; 2490000000; KE; 566610000; KW; 4990000; LV; 5990000; LB; 7549870000; LI; 4990000; LT; 5990000; LU; 5990000; MO; 40020000; MY; 22900000; MX; 99000000; MA; 46360000; NL; 5990000; NZ; 9990000; NG; 2500000000; NO; 59000000; OM; 4990000; PK; 1300000000; PY; 34797000000; PE; 19900000; PH; 299000000; PL; 29990000; PT; 5990000; QA; 19990000; RO; 29990000; RU; 449000000; SA; 19990000; RS; 513270000; SG; 6980000; SK; 5990000; SI; 5990000; ZA; 99990000; KR; 6600000000; ES; 5990000; LK; 1010520000; SE; 69000000; CH; 5000000; TW; 150000000; TZ; 11900000000; TH; 199000000; TR; 109990000; UA; 141320000; AE; 19990000; GB; 4990000; US; 4990000; VN; 129000000000; EC; 4990000; PA; 4990000; SV; 4990000,,,,,false
com.fungames.battletanksbeta.offers.special001,published,managed_by_android,false,en_US; Special Offer; Pack with diamonds + coins,false,IE; 990000; DZ; 138640000; AU; 1990000; AT; 990000; BH; 990000; BD; 85070000; BE; 990000; BO; 6830000; BR; 4900000; BG; 1990000; KH; 990000; CA; 990000; CL; 990000000; CO; 4900000000; CR; 628300000; HR; 990000; CY; 990000; CZ; 29000000; DK; 9000000; EG; 29990000; EE; 990000; FI; 990000; FR; 990000; DE; 990000; GH; 6200000; GR; 990000; HU; 499000000; IN; 99000000; ID; 19000000000; IE; 990000; IL; 2900000; IT; 990000; JP; 100000000; JO; 700000; KZ; 499000000; KE; 112410000; KW; 990000; LV; 990000; LB; 1497870000; LI; 990000; LT; 990000; LU; 990000; MO; 7940000; MY; 4900000; MX; 19000000; MA; 9200000; NL; 990000; NZ; 1990000; NG; 500000000; NO; 9000000; OM; 990000; PK; 300000000; PY; 6904000000; PE; 2900000; PH; 49000000; PL; 4990000; PT; 990000; QA; 2990000; RO; 4990000; RU; 99000000; SA; 4990000; RS; 101830000; SG; 980000; SK; 990000; SI; 990000; ZA; 19990000; KR; 1100000000; ES; 990000; LK; 200480000; SE; 9000000; CH; 1000000; TW; 30000000; TZ; 1900000000; TH; 29000000; TR; 21990000; UA; 28040000; AE; 2990000; GB; 990000; US; 990000; VN; 29000000000; EC; 990000; PA; 990000; SV; 990000,,,,,false
com.fungames.battletanksbeta.offers.special002,published,managed_by_android,false,en_US; Special Offer; Pack with diamonds + coins,false,IE; 1990000; DZ; 278680000; AU; 2990000; AT; 1990000; BH; 1990000; BD; 171000000; BE; 1990000; BO; 13730000; BR; 9900000; BG; 3990000; KH; 1990000; CA; 2990000; CL; 1990000000; CO; 9900000000; CR; 1262950000; HR; 1990000; CY; 1990000; CZ; 49000000; DK; 19000000; EG; 59990000; EE; 1990000; FI; 1990000; FR; 1990000; DE; 1990000; GH; 12460000; GR; 1990000; HU; 999000000; IN; 199000000; ID; 29000000000; IE; 1990000; IL; 7900000; IT; 1990000; JP; 300000000; JO; 1410000; KZ; 999000000; KE; 225960000; KW; 1990000; LV; 1990000; LB; 3010870000; LI; 1990000; LT; 1990000; LU; 1990000; MO; 15960000; MY; 9900000; MX; 39000000; MA; 18490000; NL; 1990000; NZ; 3990000; NG; 900000000; NO; 29000000; OM; 1990000; PK; 500000000; PY; 13877000000; PE; 7900000; PH; 99000000; PL; 9990000; PT; 1990000; QA; 7990000; RO; 9990000; RU; 199000000; SA; 9990000; RS; 204690000; SG; 2980000; SK; 1990000; SI; 1990000; ZA; 39990000; KR; 3300000000; ES; 1990000; LK; 402990000; SE; 29000000; CH; 2000000; TW; 60000000; TZ; 4900000000; TH; 79000000; TR; 44990000; UA; 56360000; AE; 7990000; GB; 1990000; US; 1990000; VN; 49000000000; EC; 1990000; PA; 1990000; SV; 1990000,,,,,false
com.fungames.battletanksbeta.offers.special003,published,managed_by_android,false,en_US; Special Offer; Pack with diamonds + coins,false,IE; 2990000; DZ; 418720000; AU; 4990000; AT; 2990000; BH; 2990000; BD; 256930000; BE; 2990000; BO; 20630000; BR; 14900000; BG; 6990000; KH; 2990000; CA; 3990000; CL; 2990000000; CO; 17900000000; CR; 1897600000; HR; 2990000; CY; 2990000; CZ; 79000000; DK; 29000000; EG; 99990000; EE; 2990000; FI; 2990000; FR; 2990000; DE; 2990000; GH; 18720000; GR; 2990000; HU; 1490000000; IN; 299000000; ID; 49000000000; IE; 2990000; IL; 9900000; IT; 2990000; JP; 400000000; JO; 2120000; KZ; 1490000000; KE; 339510000; KW; 2990000; LV; 2990000; LB; 4523870000; LI; 2990000; LT; 2990000; LU; 2990000; MO; 23980000; MY; 14900000; MX; 69000000; MA; 27780000; NL; 2990000; NZ; 4990000; NG; 1500000000; NO; 39000000; OM; 2990000; PK; 900000000; PY; 20851000000; PE; 12900000; PH; 179000000; PL; 14990000; PT; 2990000; QA; 9990000; RO; 14990000; RU; 249000000; SA; 12990000; RS; 307550000; SG; 3980000; SK; 2990000; SI; 2990000; ZA; 59990000; KR; 4400000000; ES; 2990000; LK; 605500000; SE; 39000000; CH; 3000000; TW; 90000000; TZ; 6900000000; TH; 99000000; TR; 69990000; UA; 84680000; AE; 12990000; GB; 2990000; US; 2990000; VN; 79000000000; EC; 2990000; PA; 2990000; SV; 2990000,,,,,false
com.fungames.battletanksbeta.offers.special005,published,managed_by_android,false,en_US; Special Offer; Pack with diamonds + coins,false,IE; 4990000; DZ; 698800000; AU; 7990000; AT; 5990000; BH; 4990000; BD; 428790000; BE; 5990000; BO; 34430000; BR; 24900000; BG; 9990000; KH; 4990000; CA; 6990000; CL; 4990000000; CO; 29900000000; CR; 3166900000; HR; 5990000; CY; 5990000; CZ; 129000000; DK; 39000000; EG; 149990000; EE; 5990000; FI; 5990000; FR; 5990000; DE; 5990000; GH; 31240000; GR; 5990000; HU; 1990000000; IN; 499000000; ID; 89000000000; IE; 5990000; IL; 17900000; IT; 5990000; JP; 700000000; JO; 3540000; KZ; 2490000000; KE; 566610000; KW; 4990000; LV; 5990000; LB; 7549870000; LI; 4990000; LT; 5990000; LU; 5990000; MO; 40020000; MY; 22900000; MX; 99000000; MA; 46360000; NL; 5990000; NZ; 9990000; NG; 2500000000; NO; 59000000; OM; 4990000; PK; 1300000000; PY; 34797000000; PE; 19900000; PH; 299000000; PL; 29990000; PT; 5990000; QA; 19990000; RO; 29990000; RU; 449000000; SA; 19990000; RS; 513270000; SG; 6980000; SK; 5990000; SI; 5990000; ZA; 99990000; KR; 6600000000; ES; 5990000; LK; 1010520000; SE; 69000000; CH; 5000000; TW; 150000000; TZ; 11900000000; TH; 199000000; TR; 109990000; UA; 141320000; AE; 19990000; GB; 4990000; US; 4990000; VN; 129000000000; EC; 4990000; PA; 4990000; SV; 4990000,,,,,false
com.fungames.battletanksbeta.offers.special007,published,managed_by_android,false,en_US; Special Offer; Pack with diamonds + coins,false,IE; 6990000; DZ; 978880000; AU; 9990000; AT; 7990000; BH; 7990000; BD; 600650000; BE; 7990000; BO; 48230000; BR; 39900000; BG; 14990000; KH; 7990000; CA; 9990000; CL; 6990000000; CO; 39900000000; CR; 4436200000; HR; 7990000; CY; 7990000; CZ; 199000000; DK; 59000000; EG; 199990000; EE; 7990000; FI; 7990000; FR; 7990000; DE; 7990000; GH; 43760000; GR; 7990000; HU; 2990000000; IN; 699000000; ID; 119000000000; IE; 7990000; IL; 24900000; IT; 7990000; JP; 1000000000; JO; 4960000; KZ; 3490000000; KE; 793710000; KW; 6990000; LV; 7990000; LB; 10575870000; LI; 6990000; LT; 7990000; LU; 7990000; MO; 56060000; MY; 29900000; MX; 149000000; MA; 64940000; NL; 7990000; NZ; 12990000; NG; 3500000000; NO; 89000000; OM; 6990000; PK; 1900000000; PY; 48744000000; PE; 29900000; PH; 399000000; PL; 39990000; PT; 7990000; QA; 24990000; RO; 39990000; RU; 599000000; SA; 29990000; RS; 718990000; SG; 9980000; SK; 7990000; SI; 7990000; ZA; 149990000; KR; 9900000000; ES; 7990000; LK; 1415540000; SE; 99000000; CH; 7000000; TW; 220000000; TZ; 14900000000; TH; 249000000; TR; 149990000; UA; 197960000; AE; 24990000; GB; 6990000; US; 6990000; VN; 199000000000; EC; 6990000; PA; 6990000; SV; 6990000,,,,,false
com.fungames.battletanksbeta.offers.special01,published,managed_by_android,false,en_US; Special Offer; Pack with diamonds + coins,false,IE; 1990000; DZ; 278680000; AU; 2990000; AT; 1990000; BH; 1990000; BD; 171000000; BE; 1990000; BO; 13730000; BR; 9900000; BG; 3990000; KH; 1990000; CA; 2990000; CL; 1990000000; CO; 9900000000; CR; 1262950000; HR; 1990000; CY; 1990000; CZ; 49000000; DK; 19000000; EG; 59990000; EE; 1990000; FI; 1990000; FR; 1990000; DE; 1990000; GH; 12460000; GR; 1990000; HU; 999000000; IN; 199000000; ID; 29000000000; IE; 1990000; IL; 7900000; IT; 1990000; JP; 300000000; JO; 1410000; KZ; 999000000; KE; 225960000; KW; 1990000; LV; 1990000; LB; 3010870000; LI; 1990000; LT; 1990000; LU; 1990000; MO; 15960000; MY; 9900000; MX; 39000000; MA; 18490000; NL; 1990000; NZ; 3990000; NG; 900000000; NO; 29000000; OM; 1990000; PK; 500000000; PY; 13877000000; PE; 7900000; PH; 99000000; PL; 9990000; PT; 1990000; QA; 7990000; RO; 9990000; RU; 199000000; SA; 9990000; RS; 204690000; SG; 2980000; SK; 1990000; SI; 1990000; ZA; 39990000; KR; 3300000000; ES; 1990000; LK; 402990000; SE; 29000000; CH; 2000000; TW; 60000000; TZ; 4900000000; TH; 79000000; TR; 44990000; UA; 56360000; AE; 7990000; GB; 1990000; US; 1990000; VN; 49000000000; EC; 1990000; PA; 1990000; SV; 1990000,,,,,false
com.fungames.battletanksbeta.offers.special010,published,managed_by_android,false,en-US; Special Offer; Pack with diamonds + coins,false,IE; 9990000; DZ; 1399000000; AU; 14990000; AT; 9990000; BH; 9990000; BD; 858440000; BE; 9990000; BO; 68930000; BR; 49900000; BG; 19990000; KH; 9990000; CA; 12990000; CL; 9990000000; CO; 59900000000; CR; 6340150000; HR; 9990000; CY; 9990000; CZ; 249000000; DK; 89000000; EG; 299990000; EE; 9990000; FI; 9990000; FR; 9990000; DE; 9990000; GH; 62540000; GR; 9990000; HU; 4490000000; IN; 999000000; ID; 169000000000; IE; 9990000; IL; 34900000; IT; 9990000; JP; 1500000000; JO; 7090000; KZ; 4990000000; KE; 1134360000; KW; 9990000; LV; 9990000; LB; 15114870000; LI; 9990000; LT; 9990000; LU; 9990000; MO; 80120000; MY; 49900000; MX; 199000000; MA; 92810000; NL; 9990000; NZ; 19990000; NG; 4900000000; NO; 129000000; OM; 9990000; PK; 2900000000; PY; 69665000000; PE; 39900000; PH; 499000000; PL; 49990000; PT; 9990000; QA; 39990000; RO; 49990000; RU; 899000000; SA; 39990000; RS; 1027570000; SG; 14980000; SK; 9990000; SI; 9990000; ZA; 199990000; KR; 14000000000; ES; 9990000; LK; 2023070000; SE; 129000000; CH; 10000000; TW; 320000000; TZ; 22900000000; TH; 399000000; TR; 219990000; UA; 282920000; AE; 39990000; GB; 9990000; US; 9990000; VN; 249000000000; EC; 9990000; PA; 9990000; SV; 9990000,,,,,false
com.fungames.battletanksbeta.offers.special015,published,managed_by_android,false,en_US; Special Offer; Pack with diamonds + coins,false,IE; 14990000; DZ; 2099200000; AU; 22990000; AT; 17990000; BH; 14990000; BD; 1288090000; BE; 17990000; BO; 103430000; BR; 79900000; BG; 29990000; KH; 14990000; CA; 19990000; CL; 14990000000; CO; 89900000000; CR; 9513400000; HR; 17990000; CY; 17990000; CZ; 399000000; DK; 129000000; EG; 499990000; EE; 17990000; FI; 17990000; FR; 17990000; DE; 17990000; GH; 93840000; GR; 17990000; HU; 6990000000; IN; 1499000000; ID; 249000000000; IE; 17990000; IL; 49900000; IT; 17990000; JP; 2200000000; JO; 10640000; KZ; 7990000000; KE; 1702110000; KW; 14990000; LV; 17990000; LB; 22679870000; LI; 14990000; LT; 17990000; LU; 17990000; MO; 120220000; MY; 69900000; MX; 299000000; MA; 139260000; NL; 17990000; NZ; 29990000; NG; 7900000000; NO; 199000000; OM; 14990000; PK; 3900000000; PY; 104532000000; PE; 59900000; PH; 799000000; PL; 79990000; PT; 17990000; QA; 49990000; RO; 79990000; RU; 1290000000; SA; 59990000; RS; 1541870000; SG; 19980000; SK; 17990000; SI; 17990000; ZA; 299990000; KR; 22000000000; ES; 17990000; LK; 3035620000; SE; 199000000; CH; 15000000; TW; 490000000; TZ; 34900000000; TH; 499000000; TR; 329990000; UA; 424520000; AE; 59990000; GB; 14990000; US; 14990000; VN; 399000000000; EC; 14990000; PA; 14990000; SV; 14990000,,,,,false
com.fungames.battletanksbeta.offers.special02,published,managed_by_android,false,en_US; Special Offer; Pack with diamonds + coins,false,IE; 4990000; DZ; 698800000; AU; 7990000; AT; 5990000; BH; 4990000; BD; 428790000; BE; 5990000; BO; 34430000; BR; 24900000; BG; 9990000; KH; 4990000; CA; 6990000; CL; 4990000000; CO; 29900000000; CR; 3166900000; HR; 5990000; CY; 5990000; CZ; 129000000; DK; 39000000; EG; 149990000; EE; 5990000; FI; 5990000; FR; 5990000; DE; 5990000; GH; 31240000; GR; 5990000; HU; 1990000000; IN; 499000000; ID; 89000000000; IE; 5990000; IL; 17900000; IT; 5990000; JP; 700000000; JO; 3540000; KZ; 2490000000; KE; 566610000; KW; 4990000; LV; 5990000; LB; 7549870000; LI; 4990000; LT; 5990000; LU; 5990000; MO; 40020000; MY; 22900000; MX; 99000000; MA; 46360000; NL; 5990000; NZ; 9990000; NG; 2500000000; NO; 59000000; OM; 4990000; PK; 1300000000; PY; 34797000000; PE; 19900000; PH; 299000000; PL; 29990000; PT; 5990000; QA; 19990000; RO; 29990000; RU; 449000000; SA; 19990000; RS; 513270000; SG; 6980000; SK; 5990000; SI; 5990000; ZA; 99990000; KR; 6600000000; ES; 5990000; LK; 1010520000; SE; 69000000; CH; 5000000; TW; 150000000; TZ; 11900000000; TH; 199000000; TR; 109990000; UA; 141320000; AE; 19990000; GB; 4990000; US; 4990000; VN; 129000000000; EC; 4990000; PA; 4990000; SV; 4990000,,,,,false
com.fungames.battletanksbeta.offers.special020,published,managed_by_android,false,en_US; Special Offer; Pack with diamonds + coins,false,IE; 19990000; DZ; 2799400000; AU; 29990000; AT; 22990000; BH; 19990000; BD; 1717740000; BE; 22990000; BO; 137930000; BR; 99900000; BG; 39990000; KH; 19990000; CA; 24990000; CL; 19990000000; CO; 99900000000; CR; 12686650000; HR; 22990000; CY; 22990000; CZ; 499000000; DK; 179000000; EG; 599990000; EE; 22990000; FI; 22990000; FR; 22990000; DE; 22990000; GH; 125140000; GR; 22990000; HU; 8990000000; IN; 1999000000; ID; 349000000000; IE; 22990000; IL; 69900000; IT; 22990000; JP; 3000000000; JO; 14190000; KZ; 9990000000; KE; 2269860000; KW; 19990000; LV; 22990000; LB; 30244870000; LI; 19990000; LT; 22990000; LU; 22990000; MO; 160320000; MY; 99900000; MX; 399000000; MA; 185710000; NL; 22990000; NZ; 39990000; NG; 9900000000; NO; 249000000; OM; 19990000; PK; 4900000000; PY; 139399000000; PE; 79900000; PH; 999000000; PL; 99990000; PT; 22990000; QA; 69990000; RO; 99990000; RU; 1790000000; SA; 89990000; RS; 2056170000; SG; 29980000; SK; 22990000; SI; 22990000; ZA; 399990000; KR; 29000000000; ES; 22990000; LK; 4048170000; SE; 249000000; CH; 20000000; TW; 690000000; TZ; 49900000000; TH; 699000000; TR; 449990000; UA; 566120000; AE; 79990000; GB; 19990000; US; 19990000; VN; 499000000000; EC; 19990000; PA; 19990000; SV; 19990000,,,,,false
com.fungames.battletanksbeta.offers.special025,published,managed_by_android,false,en_US; Special Offer; Pack with diamonds + coins,false,IE; 24990000; DZ; 3499600000; AU; 39990000; AT; 29990000; BH; 29990000; BD; 2147390000; BE; 29990000; BO; 172430000; BR; 129900000; BG; 49990000; KH; 29990000; CA; 34990000; CL; 22990000000; CO; 149900000000; CR; 15859900000; HR; 29990000; CY; 29990000; CZ; 699000000; DK; 199000000; EG; 799990000; EE; 29990000; FI; 29990000; FR; 29990000; DE; 29990000; GH; 156440000; GR; 29990000; HU; 9990000000; IN; 2499000000; ID; 399000000000; IE; 29990000; IL; 89900000; IT; 29990000; JP; 3500000000; JO; 17740000; KZ; 12990000000; KE; 2837610000; KW; 24990000; LV; 29990000; LB; 37809870000; LI; 24990000; LT; 29990000; LU; 29990000; MO; 200420000; MY; 119900000; MX; 499000000; MA; 232160000; NL; 29990000; NZ; 49990000; NG; 11900000000; NO; 299000000; OM; 24990000; PK; 6900000000; PY; 174266000000; PE; 99900000; PH; 1290000000; PL; 129990000; PT; 29990000; QA; 99990000; RO; 129990000; RU; 2290000000; SA; 99990000; RS; 2570470000; SG; 34980000; SK; 29990000; SI; 29990000; ZA; 499990000; KR; 33000000000; ES; 29990000; LK; 5060720000; SE; 299000000; CH; 25000000; TW; 790000000; TZ; 59900000000; TH; 999000000; TR; 549990000; UA; 707720000; AE; 99990000; GB; 24990000; US; 24990000; VN; 699000000000; EC; 24990000; PA; 24990000; SV; 24990000,,,,,false
