Product ID,Published State,Purchase Type,Auto Translate,Locale; Title; Description,Auto Fill Prices,Price,Pricing Template ID,EEA Withdrawal Right Type,Reduced VAT Rates,Communications and amusement taxes,Tokenized digital asset declared
com.fungames.sniper3d.breakpiggytier0,published,managed_by_android,false,en_US; Break Piggy Bank; Up to 250 diamonds,false,IE; 2700000; AE; 10990000; AT; 3190000; AU; 4890000; BD; 320000000; BE; 3290000; BG; 6290000; BH; 3490000; BO; 19990000; BR; 13990000; CA; 3890000; CH; 2600000; CL; 2800000000; CO; 12500000000; CR; 1600000000; CY; 3190000; CZ; 74990000; DE; 3190000; DK; 25000000; DZ; 400000000; EC; 2990000; EE; 3190000; EG; 90990000; ES; 3290000; FI; 3390000; FR; 3190000; GB; 2790000; GH; 40000000; GR; 3390000; HR; 3390000; HU; 1290000000; ID; 44000000000; IE; 3290000; IL; 10900000; IN; 290000000; IT; 3290000; JO; 2100000; JP; 420000000; KE; 500000000; KH; 2990000; KR; 4200000000; KW; 2990000; KZ; 1490000000; LI; 2800000; LK; 900000000; LT; 3290000; LU; 3090000; LV; 3290000; MA; 34990000; MO; 23880000; MX; 59000000; MY; 14990000; NG; 2370000000; NL; 3290000; NO; 39000000; NZ; 5490000; OM; 2990000; PA; 2990000; PE; 10990000; PH; 165000000; PK; 850000000; PL; 14990000; PT; 3290000; PY; 20000000000; QA; 11000000; RO; 15990000; RS; 399000000; RU; 249000000; SA; 12990000; SE; 39000000; SG; 4480000; SI; 3290000; SK; 3190000; SV; 2990000; TH; 110000000; TR; 89990000; TW; 96000000; TZ; 7000000000; UA; 129990000; US; 2990000; VN; 69000000000; ZA; 62990000,4634276932631735410,,,,false
com.fungames.sniper3d.iap90,published,managed_by_android,false,"en-US; Offer Pack; Earn Weapons, Coins, Diamonds, Tokens, and other different items",false,IE; 84500000; AE; 354990000; AT; 99990000; AU; 149990000; BD; 10000000000; BE; 99990000; BG; 199990000; BH; 99990000; BO; 629990000; BR; 439990000; CA; 119990000; CH; 80000000; CL; 88000000000; CO; 384000000000; CR; 50000000000; CY; 99990000; CZ; 2399990000; DE; 99990000; DK; 789000000; DZ; 12500000000; EC; 89990000; EE; 99990000; EG; 2849990000; ES; 99990000; FI; 104990000; FR; 99990000; GB; 86990000; GH; 1300000000; GR; 104990000; HR; 104990000; HU; 39499000000; ID; 1390000000000; IE; 104990000; IL; 325000000; IN; 8900000000; IT; 104990000; JO; 65500000; JP; 13200000000; KE; 15000000000; KH; 89990000; KR; 130000000000; KW; 89990000; KZ; 45990000000; LI; 90000000; LK; 28375000000; LT; 99990000; LU; 99990000; LV; 99990000; MA; 1099990000; MO; 739000000; MX; 1849000000; MY; 454990000; NG; 74000000000; NL; 99990000; NO; 1249000000; NZ; 169990000; OM; 94990000; PA; 89990000; PE; 334990000; PH; 5150000000; PK; 26400000000; PL; 459990000; PT; 104990000; PY; 650000000000; QA; 335000000; RO; 499990000; RS; 11999000000; RU; 7790000000; SA; 399990000; SE; 1249000000; SG; 129990000; SI; 104990000; SK; 99990000; SV; 89990000; TH; 3475000000; TR; 2819990000; TW; 3010000000; TZ; 219000000000; UA; 4099990000; US; 89990000; VN; 2150000000000; ZA; 1999990000,4636744138986532777,,,,false
com.fungames.sniper3d.midgamepack,published,managed_by_android,false,en_US; Counter Terrorist Pack; One AWP + 25.000 coins,false,IE; 9000000; AE; 37990000; AT; 10990000; AU; 15990000; BD; 1100000000; BE; 10990000; BG; 20990000; BH; 10990000; BO; 66990000; BR; 46990000; CA; 12990000; CH; 8800000; CL; 9400000000; CO; 41000000000; CR; 5300000000; CY; 10990000; CZ; 259990000; DE; 10990000; DK; 85000000; DZ; 1325000000; EC; 9990000; EE; 10990000; EG; 299990000; ES; 10990000; FI; 10990000; FR; 10990000; GB; 9490000; GH; 140000000; GR; 10990000; HR; 10990000; HU; 4199000000; ID; 149000000000; IE; 10990000; IL; 35900000; IN; 950000000; IT; 10990000; JO; 6950000; JP; 1400000000; KE; 1600000000; KH; 9990000; KR; 14000000000; KW; 9990000; KZ; 4990000000; LI; 9500000; LK; 3025000000; LT; 10990000; LU; 9990000; LV; 10990000; MA; 114990000; MO; 78990000; MX; 195000000; MY; 48990000; NG; 7890000000; NL; 10990000; NO; 129000000; NZ; 17990000; OM; 9990000; PA; 9990000; PE; 35990000; PH; 545000000; PK; 2800000000; PL; 48990000; PT; 10990000; PY; 70000000000; QA; 36000000; RO; 54990000; RS; 1299000000; RU; 799000000; SA; 41990000; SE; 129000000; SG; 13990000; SI; 10990000; SK; 10990000; SV; 9990000; TH; 375000000; TR; 299990000; TW; 320000000; TZ; 23000000000; UA; 434990000; US; 9990000; VN; 231000000000; ZA; 209990000,4638495019228991399,,,,false
com.fungames.sniper3d.piggybank10,published,managed_by_android,false,en_US; Break Piggy Bank; Opens Player's Piggy Bank,false,IE; 9000000; AE; 37990000; AT; 10990000; AU; 15990000; BD; 1100000000; BE; 10990000; BG; 20990000; BH; 10990000; BO; 66990000; BR; 46990000; CA; 12990000; CH; 8800000; CL; 9400000000; CO; 41000000000; CR; 5300000000; CY; 10990000; CZ; 259990000; DE; 10990000; DK; 85000000; DZ; 1325000000; EC; 9990000; EE; 10990000; EG; 299990000; ES; 10990000; FI; 10990000; FR; 10990000; GB; 9490000; GH; 140000000; GR; 10990000; HR; 10990000; HU; 4199000000; ID; 149000000000; IE; 10990000; IL; 35900000; IN; 950000000; IT; 10990000; JO; 6950000; JP; 1400000000; KE; 1600000000; KH; 9990000; KR; 14000000000; KW; 9990000; KZ; 4990000000; LI; 9500000; LK; 3025000000; LT; 10990000; LU; 9990000; LV; 10990000; MA; 114990000; MO; 78990000; MX; 195000000; MY; 48990000; NG; 7890000000; NL; 10990000; NO; 129000000; NZ; 17990000; OM; 9990000; PA; 9990000; PE; 35990000; PH; 545000000; PK; 2800000000; PL; 48990000; PT; 10990000; PY; 70000000000; QA; 36000000; RO; 54990000; RS; 1299000000; RU; 799000000; SA; 41990000; SE; 129000000; SG; 13990000; SI; 10990000; SK; 10990000; SV; 9990000; TH; 375000000; TR; 299990000; TW; 320000000; TZ; 23000000000; UA; 434990000; US; 9990000; VN; 231000000000; ZA; 209990000,4638495019228991399,,,,false
com.fungames.sniper3d.piggybank100,published,managed_by_android,false,en_US; Break Piggy Bank; Opens Player's Piggy Bank,false,IE; 90000000; AE; 379990000; AT; 109990000; AU; 159990000; BD; 11000000000; BE; 109990000; BG; 209990000; BH; 109990000; BO; 669990000; BR; 469990000; CA; 129990000; CH; 90000000; CL; 94000000000; CO; 409000000000; CR; 53000000000; CY; 109990000; CZ; 2599990000; DE; 104990000; DK; 839000000; DZ; 13250000000; EC; 99990000; EE; 109990000; EG; 3049990000; ES; 109990000; FI; 109990000; FR; 109990000; GB; 92990000; GH; 1350000000; GR; 109990000; HR; 114990000; HU; 41999000000; ID; 1490000000000; IE; 109990000; IL; 349900000; IN; 9500000000; IT; 109990000; JO; 69500000; JP; 14100000000; KE; 16000000000; KH; 99990000; KR; 140000000000; KW; 99990000; KZ; 49990000000; LI; 95000000; LK; 30250000000; LT; 109990000; LU; 104990000; LV; 109990000; MA; 1169990000; MO; 789000000; MX; 1949000000; MY; 484990000; NG; 79000000000; NL; 109990000; NO; 1299000000; NZ; 184990000; OM; 99990000; PA; 99990000; PE; 354990000; PH; 5450000000; PK; 28100000000; PL; 489990000; PT; 109990000; PY; 700000000000; QA; 360000000; RO; 549990000; RS; 12999000000; RU; 8299000000; SA; 424990000; SE; 1299000000; SG; 139990000; SI; 109990000; SK; 109990000; SV; 99990000; TH; 3700000000; TR; 3009990000; TW; 3200000000; TZ; 233000000000; UA; 4349990000; US; 99990000; VN; 2300000000000; ZA; 2099990000,4638103180668402622,,,,false
com.fungames.sniper3d.piggybank20,published,managed_by_android,false,en_US; Break Piggy Bank; Opens Player's Piggy Bank,false,IE; 18000000; AE; 75990000; AT; 21990000; AU; 31990000; BD; 2100000000; BE; 21990000; BG; 41990000; BH; 21990000; BO; 134990000; BR; 93990000; CA; 25990000; CH; 18000000; CL; 18800000000; CO; 82000000000; CR; 10700000000; CY; 20990000; CZ; 499990000; DE; 20990000; DK; 169000000; DZ; 2650000000; EC; 19990000; EE; 21990000; EG; 609990000; ES; 21990000; FI; 21990000; FR; 21990000; GB; 18490000; GH; 270000000; GR; 21990000; HR; 22990000; HU; 8399000000; ID; 299000000000; IE; 21990000; IL; 71000000; IN; 1900000000; IT; 21990000; JO; 13950000; JP; 2820000000; KE; 3200000000; KH; 19990000; KR; 28000000000; KW; 19990000; KZ; 9890000000; LI; 19000000; LK; 6050000000; LT; 21990000; LU; 20990000; LV; 21990000; MA; 234990000; MO; 158000000; MX; 389000000; MY; 96990000; NG; 16000000000; NL; 21990000; NO; 265000000; NZ; 36990000; OM; 20990000; PA; 19990000; PE; 70990000; PH; 1100000000; PK; 5600000000; PL; 97990000; PT; 21990000; PY; 150000000000; QA; 72000000; RO; 104990000; RS; 2499000000; RU; 1690000000; SA; 84990000; SE; 265000000; SG; 28980000; SI; 21990000; SK; 21990000; SV; 19990000; TH; 750000000; TR; 599990000; TW; 640000000; TZ; 47000000000; UA; 869990000; US; 19990000; VN; 462000000000; ZA; 419990000,4635868245621320290,,,,false
com.fungames.sniper3d.piggybank3,published,managed_by_android,false,en_US; Break Piggy Bank; Opens Player's Piggy Bank,false,IE; 2700000; AE; 10990000; AT; 3190000; AU; 4890000; BD; 320000000; BE; 3290000; BG; 6290000; BH; 3490000; BO; 19990000; BR; 13990000; CA; 3890000; CH; 2600000; CL; 2800000000; CO; 12500000000; CR; 1600000000; CY; 3190000; CZ; 74990000; DE; 3190000; DK; 25000000; DZ; 400000000; EC; 2990000; EE; 3190000; EG; 90990000; ES; 3290000; FI; 3390000; FR; 3190000; GB; 2790000; GH; 40000000; GR; 3390000; HR; 3390000; HU; 1290000000; ID; 44000000000; IE; 3290000; IL; 10900000; IN; 290000000; IT; 3290000; JO; 2100000; JP; 420000000; KE; 500000000; KH; 2990000; KR; 4200000000; KW; 2990000; KZ; 1490000000; LI; 2800000; LK; 900000000; LT; 3290000; LU; 3090000; LV; 3290000; MA; 34990000; MO; 23880000; MX; 59000000; MY; 14990000; NG; 2370000000; NL; 3290000; NO; 39000000; NZ; 5490000; OM; 2990000; PA; 2990000; PE; 10990000; PH; 165000000; PK; 850000000; PL; 14990000; PT; 3290000; PY; 20000000000; QA; 11000000; RO; 15990000; RS; 399000000; RU; 249000000; SA; 12990000; SE; 39000000; SG; 4480000; SI; 3290000; SK; 3190000; SV; 2990000; TH; 110000000; TR; 89990000; TW; 96000000; TZ; 7000000000; UA; 129990000; US; 2990000; VN; 69000000000; ZA; 62990000,4634276932631735410,,,,false
com.fungames.sniper3d.piggybank30,published,managed_by_android,false,en_US; Break Piggy Bank; Opens Player's Piggy Bank,false,IE; 27500000; AE; 114990000; AT; 32990000; AU; 48990000; BD; 3300000000; BE; 32990000; BG; 64990000; BH; 32990000; BO; 204990000; BR; 144990000; CA; 38990000; CH; 27000000; CL; 28800000000; CO; 125000000000; CR; 16300000000; CY; 32990000; CZ; 799990000; DE; 32990000; DK; 255000000; DZ; 4075000000; EC; 29990000; EE; 32990000; EG; 929990000; ES; 32990000; FI; 33990000; FR; 32990000; GB; 28490000; GH; 420000000; GR; 33990000; HR; 33990000; HU; 12999000000; ID; 449000000000; IE; 33990000; IL; 99900000; IN; 2900000000; IT; 33990000; JO; 21300000; JP; 4300000000; KE; 4900000000; KH; 29990000; KR; 43000000000; KW; 29990000; KZ; 14990000000; LI; 29000000; LK; 9250000000; LT; 32990000; LU; 31990000; LV; 32990000; MA; 359990000; MO; 239000000; MX; 599000000; MY; 149990000; NG; 24000000000; NL; 32990000; NO; 405000000; NZ; 54990000; OM; 31990000; PA; 29990000; PE; 109990000; PH; 1650000000; PK; 8600000000; PL; 149990000; PT; 33990000; PY; 225000000000; QA; 110000000; RO; 159990000; RS; 3899000000; RU; 2499000000; SA; 129990000; SE; 405000000; SG; 43980000; SI; 33990000; SK; 32990000; SV; 29990000; TH; 1125000000; TR; 919990000; TW; 980000000; TZ; 71000000000; UA; 1349990000; US; 29990000; VN; 706000000000; ZA; 639990000,4634212196616706993,,,,false
com.fungames.sniper3d.piggybank5,published,managed_by_android,false,en_US; Break Piggy Bank; Opens Player's Piggy Bank,false,IE; 4500000; AE; 18990000; AT; 5490000; AU; 7990000; BD; 600000000; BE; 5490000; BG; 10990000; BH; 5490000; BO; 33990000; BR; 23990000; CA; 6490000; CH; 4200000; CL; 5300000000; CO; 19500000000; CR; 2500000000; CY; 5490000; CZ; 129990000; DE; 5490000; DK; 42000000; DZ; 650000000; EC; 4990000; EE; 5490000; EG; 169990000; ES; 5490000; FI; 5490000; FR; 5490000; GB; 4590000; GH; 70000000; GR; 5490000; HR; 5490000; HU; 2190000000; ID; 76000000000; IE; 5490000; IL; 18000000; IN; 480000000; IT; 5490000; JO; 3450000; JP; 720000000; KE; 900000000; KH; 4990000; KR; 7000000000; KW; 4990000; KZ; 2490000000; LI; 4600000; LK; 1575000000; LT; 5490000; LU; 5490000; LV; 5490000; MA; 58990000; MO; 38990000; MX; 99000000; MY; 23990000; NG; 4510000000; NL; 5490000; NO; 65000000; NZ; 8990000; OM; 4990000; PA; 4990000; PE; 17990000; PH; 275000000; PK; 1350000000; PL; 23990000; PT; 5490000; PY; 40000000000; QA; 18000000; RO; 26990000; RS; 649000000; RU; 439000000; SA; 20990000; SE; 65000000; SG; 6990000; SI; 5490000; SK; 5490000; SV; 4990000; TH; 175000000; TR; 174990000; TW; 160000000; TZ; 12000000000; UA; 219990000; US; 4990000; VN; 120000000000; ZA; 104990000,4634206532155290658,,,,false
com.fungames.sniper3d.piggybank50,published,managed_by_android,false,en_US; Break Piggy Bank; Opens Player's Piggy Bank,false,IE; 46000000; AE; 194990000; AT; 54990000; AU; 82990000; BD; 5400000000; BE; 54990000; BG; 109990000; BH; 54990000; BO; 344990000; BR; 239990000; CA; 65990000; CH; 45000000; CL; 48100000000; CO; 209000000000; CR; 27300000000; CY; 54990000; CZ; 1299990000; DE; 54990000; DK; 429000000; DZ; 6800000000; EC; 49990000; EE; 54990000; EG; 1549990000; ES; 54990000; FI; 54990000; FR; 54990000; GB; 47490000; GH; 700000000; GR; 54990000; HR; 59990000; HU; 21499000000; ID; 790000000000; IE; 54990000; IL; 175000000; IN; 4850000000; IT; 54990000; JO; 35600000; JP; 7200000000; KE; 8200000000; KH; 49990000; KR; 70000000000; KW; 49990000; KZ; 24990000000; LI; 48000000; LK; 15500000000; LT; 54990000; LU; 54990000; LV; 54990000; MA; 599990000; MO; 408000000; MX; 999000000; MY; 249990000; NG; 40500000000; NL; 54990000; NO; 669000000; NZ; 94990000; OM; 54990000; PA; 49990000; PE; 184990000; PH; 2800000000; PK; 14400000000; PL; 249990000; PT; 54990000; PY; 375000000000; QA; 185000000; RO; 269990000; RS; 6499000000; RU; 4199000000; SA; 214990000; SE; 669000000; SG; 72990000; SI; 54990000; SK; 54990000; SV; 49990000; TH; 1900000000; TR; 1539990000; TW; 1640000000; TZ; 119000000000; UA; 2199990000; US; 49990000; VN; 1200000000000; ZA; 1099990000,4638086996150191502,,,,false
com.fungames.sniper3d.poweruppack,published,managed_by_android,false,en_US; Power Up Pack; 5 of each Powerup,false,IE; 1800000; AE; 7590000; AT; 2190000; AU; 3190000; BD; 220000000; BE; 2190000; BG; 4190000; BH; 1990000; BO; 12990000; BR; 9490000; CA; 2590000; CH; 1800000; CL; 1900000000; CO; 8000000000; CR; 1100000000; CY; 2090000; CZ; 49990000; DE; 2090000; DK; 17000000; DZ; 275000000; EC; 1990000; EE; 2190000; EG; 60990000; ES; 2190000; FI; 2190000; FR; 2190000; GB; 1890000; GH; 25000000; GR; 2190000; HR; 2290000; HU; 890000000; ID; 29000000000; IE; 2190000; IL; 7100000; IN; 190000000; IT; 2190000; JO; 1400000; JP; 280000000; KE; 300000000; KH; 1990000; KR; 2800000000; KW; 1990000; KZ; 990000000; LI; 1900000; LK; 600000000; LT; 2190000; LU; 2090000; LV; 2190000; MA; 22990000; MO; 15880000; MX; 39000000; MY; 9490000; NG; 1580000000; NL; 2190000; NO; 26000000; NZ; 3690000; OM; 1990000; PA; 1990000; PE; 6990000; PH; 109000000; PK; 550000000; PL; 9790000; PT; 2190000; PY; 10000000000; QA; 7000000; RO; 10990000; RS; 249000000; RU; 169000000; SA; 8490000; SE; 26000000; SG; 2980000; SI; 2190000; SK; 2190000; SV; 1990000; TH; 74000000; TR; 59990000; TW; 64000000; TZ; 4700000000; UA; 84990000; US; 1990000; VN; 46000000000; ZA; 41990000,4637896579075259330,,,,false
com.fungames.sniper3d.precisionpack,published,managed_by_android,false,en_US; Precision Ammo Pack; 5 Precision Ammo Powerup,false,IE; 900000; AE; 3790000; AT; 1090000; AU; 1590000; BD; 100000000; BE; 1090000; BG; 2090000; BH; 990000; BO; 6490000; BR; 4690000; CA; 1290000; CH; 900000; CL; 940000000; CO; 4000000000; CR; 530000000; CY; 1090000; CZ; 25990000; DE; 1090000; DK; 8000000; DZ; 125000000; EC; 990000; EE; 1090000; EG; 29990000; ES; 1090000; FI; 1090000; FR; 1090000; GB; 890000; GH; 15000000; GR; 1090000; HR; 1090000; HU; 419000000; ID; 15000000000; IE; 1090000; IL; 3600000; IN; 95000000; IT; 1090000; JO; 700000; JP; 140000000; KE; 200000000; KH; 990000; KR; 1400000000; KW; 990000; KZ; 490000000; LI; 900000; LK; 300000000; LT; 1090000; LU; 990000; LV; 1090000; MA; 11990000; MO; 7880000; MX; 19000000; MY; 4990000; NG; 790000000; NL; 1090000; NO; 13000000; NZ; 1790000; OM; 990000; PA; 990000; PE; 3590000; PH; 55000000; PK; 280000000; PL; 4890000; PT; 1090000; PY; 5000000000; QA; 3500000; RO; 5490000; RS; 149000000; RU; 85000000; SA; 4190000; SE; 13000000; SG; 1480000; SI; 1090000; SK; 1090000; SV; 990000; TH; 37000000; TR; 29990000; TW; 31000000; TZ; 2300000000; UA; 43990000; US; 990000; VN; 23000000000; ZA; 20990000,4637371359387210280,,,,false
com.fungames.sniper3d.pvpcurrencypack1,published,managed_by_android,false,en_US; Pocket of Battle Tokens; 1.600 battle tokens,false,IE; 1800000; AE; 7590000; AT; 2190000; AU; 3190000; BD; 220000000; BE; 2190000; BG; 4190000; BH; 1990000; BO; 12990000; BR; 9490000; CA; 2590000; CH; 1800000; CL; 1900000000; CO; 8000000000; CR; 1100000000; CY; 2090000; CZ; 49990000; DE; 2090000; DK; 17000000; DZ; 275000000; EC; 1990000; EE; 2190000; EG; 60990000; ES; 2190000; FI; 2190000; FR; 2190000; GB; 1890000; GH; 25000000; GR; 2190000; HR; 2290000; HU; 890000000; ID; 29000000000; IE; 2190000; IL; 7100000; IN; 190000000; IT; 2190000; JO; 1400000; JP; 280000000; KE; 300000000; KH; 1990000; KR; 2800000000; KW; 1990000; KZ; 990000000; LI; 1900000; LK; 600000000; LT; 2190000; LU; 2090000; LV; 2190000; MA; 22990000; MO; 15880000; MX; 39000000; MY; 9490000; NG; 1580000000; NL; 2190000; NO; 26000000; NZ; 3690000; OM; 1990000; PA; 1990000; PE; 6990000; PH; 109000000; PK; 550000000; PL; 9790000; PT; 2190000; PY; 10000000000; QA; 7000000; RO; 10990000; RS; 249000000; RU; 169000000; SA; 8490000; SE; 26000000; SG; 2980000; SI; 2190000; SK; 2190000; SV; 1990000; TH; 74000000; TR; 59990000; TW; 64000000; TZ; 4700000000; UA; 84990000; US; 1990000; VN; 46000000000; ZA; 41990000,4637896579075259330,,,,false
com.fungames.sniper3d.pvpcurrencypack2,published,managed_by_android,false,en_US; Handful of Battle Tokens; 5.000 battle tokens,false,IE; 4500000; AE; 18990000; AT; 5490000; AU; 7990000; BD; 600000000; BE; 5490000; BG; 10990000; BH; 5490000; BO; 33990000; BR; 23990000; CA; 6490000; CH; 4200000; CL; 5300000000; CO; 19500000000; CR; 2500000000; CY; 5490000; CZ; 129990000; DE; 5490000; DK; 42000000; DZ; 650000000; EC; 4990000; EE; 5490000; EG; 169990000; ES; 5490000; FI; 5490000; FR; 5490000; GB; 4590000; GH; 70000000; GR; 5490000; HR; 5490000; HU; 2190000000; ID; 76000000000; IE; 5490000; IL; 18000000; IN; 480000000; IT; 5490000; JO; 3450000; JP; 720000000; KE; 900000000; KH; 4990000; KR; 7000000000; KW; 4990000; KZ; 2490000000; LI; 4600000; LK; 1575000000; LT; 5490000; LU; 5490000; LV; 5490000; MA; 58990000; MO; 38990000; MX; 99000000; MY; 23990000; NG; 4510000000; NL; 5490000; NO; 65000000; NZ; 8990000; OM; 4990000; PA; 4990000; PE; 17990000; PH; 275000000; PK; 1350000000; PL; 23990000; PT; 5490000; PY; 40000000000; QA; 18000000; RO; 26990000; RS; 649000000; RU; 439000000; SA; 20990000; SE; 65000000; SG; 6990000; SI; 5490000; SK; 5490000; SV; 4990000; TH; 175000000; TR; 174990000; TW; 160000000; TZ; 12000000000; UA; 219990000; US; 4990000; VN; 120000000000; ZA; 104990000,4634206532155290658,,,,false
com.fungames.sniper3d.pvpcurrencypack3,published,managed_by_android,false,en_US; Pile of Battle Tokens; 12.000 battle tokens,false,IE; 9000000; AE; 37990000; AT; 10990000; AU; 15990000; BD; 1100000000; BE; 10990000; BG; 20990000; BH; 10990000; BO; 66990000; BR; 46990000; CA; 12990000; CH; 8800000; CL; 9400000000; CO; 41000000000; CR; 5300000000; CY; 10990000; CZ; 259990000; DE; 10990000; DK; 85000000; DZ; 1325000000; EC; 9990000; EE; 10990000; EG; 299990000; ES; 10990000; FI; 10990000; FR; 10990000; GB; 9490000; GH; 140000000; GR; 10990000; HR; 10990000; HU; 4199000000; ID; 149000000000; IE; 10990000; IL; 35900000; IN; 950000000; IT; 10990000; JO; 6950000; JP; 1400000000; KE; 1600000000; KH; 9990000; KR; 14000000000; KW; 9990000; KZ; 4990000000; LI; 9500000; LK; 3025000000; LT; 10990000; LU; 9990000; LV; 10990000; MA; 114990000; MO; 78990000; MX; 195000000; MY; 48990000; NG; 7890000000; NL; 10990000; NO; 129000000; NZ; 17990000; OM; 9990000; PA; 9990000; PE; 35990000; PH; 545000000; PK; 2800000000; PL; 48990000; PT; 10990000; PY; 70000000000; QA; 36000000; RO; 54990000; RS; 1299000000; RU; 799000000; SA; 41990000; SE; 129000000; SG; 13990000; SI; 10990000; SK; 10990000; SV; 9990000; TH; 375000000; TR; 299990000; TW; 320000000; TZ; 23000000000; UA; 434990000; US; 9990000; VN; 231000000000; ZA; 209990000,4638495019228991399,,,,false
com.fungames.sniper3d.pvpcurrencypack4,published,managed_by_android,false,en_US; Bag of Battle Tokens; 32.000 battle tokens,false,IE; 18000000; AE; 75990000; AT; 21990000; AU; 31990000; BD; 2100000000; BE; 21990000; BG; 41990000; BH; 21990000; BO; 134990000; BR; 93990000; CA; 25990000; CH; 18000000; CL; 18800000000; CO; 82000000000; CR; 10700000000; CY; 20990000; CZ; 499990000; DE; 20990000; DK; 169000000; DZ; 2650000000; EC; 19990000; EE; 21990000; EG; 609990000; ES; 21990000; FI; 21990000; FR; 21990000; GB; 18490000; GH; 270000000; GR; 21990000; HR; 22990000; HU; 8399000000; ID; 299000000000; IE; 21990000; IL; 71000000; IN; 1900000000; IT; 21990000; JO; 13950000; JP; 2820000000; KE; 3200000000; KH; 19990000; KR; 28000000000; KW; 19990000; KZ; 9890000000; LI; 19000000; LK; 6050000000; LT; 21990000; LU; 20990000; LV; 21990000; MA; 234990000; MO; 158000000; MX; 389000000; MY; 96990000; NG; 16000000000; NL; 21990000; NO; 265000000; NZ; 36990000; OM; 20990000; PA; 19990000; PE; 70990000; PH; 1100000000; PK; 5600000000; PL; 97990000; PT; 21990000; PY; 150000000000; QA; 72000000; RO; 104990000; RS; 2499000000; RU; 1690000000; SA; 84990000; SE; 265000000; SG; 28980000; SI; 21990000; SK; 21990000; SV; 19990000; TH; 750000000; TR; 599990000; TW; 640000000; TZ; 47000000000; UA; 869990000; US; 19990000; VN; 462000000000; ZA; 419990000,4635868245621320290,,,,false
com.fungames.sniper3d.pvpcurrencypack5,published,managed_by_android,false,en_US; Case of Battle Tokens; 100.000 battle tokens,false,IE; 46000000; AE; 194990000; AT; 54990000; AU; 82990000; BD; 5400000000; BE; 54990000; BG; 109990000; BH; 54990000; BO; 344990000; BR; 239990000; CA; 65990000; CH; 45000000; CL; 48100000000; CO; 209000000000; CR; 27300000000; CY; 54990000; CZ; 1299990000; DE; 54990000; DK; 429000000; DZ; 6800000000; EC; 49990000; EE; 54990000; EG; 1549990000; ES; 54990000; FI; 54990000; FR; 54990000; GB; 47490000; GH; 700000000; GR; 54990000; HR; 59990000; HU; 21499000000; ID; 790000000000; IE; 54990000; IL; 175000000; IN; 4850000000; IT; 54990000; JO; 35600000; JP; 7200000000; KE; 8200000000; KH; 49990000; KR; 70000000000; KW; 49990000; KZ; 24990000000; LI; 48000000; LK; 15500000000; LT; 54990000; LU; 54990000; LV; 54990000; MA; 599990000; MO; 408000000; MX; 999000000; MY; 249990000; NG; 40500000000; NL; 54990000; NO; 669000000; NZ; 94990000; OM; 54990000; PA; 49990000; PE; 184990000; PH; 2800000000; PK; 14400000000; PL; 249990000; PT; 54990000; PY; 375000000000; QA; 185000000; RO; 269990000; RS; 6499000000; RU; 4199000000; SA; 214990000; SE; 669000000; SG; 72990000; SI; 54990000; SK; 54990000; SV; 49990000; TH; 1900000000; TR; 1539990000; TW; 1640000000; TZ; 119000000000; UA; 2199990000; US; 49990000; VN; 1200000000000; ZA; 1099990000,4638086996150191502,,,,false
com.fungames.sniper3d.pvpcurrencypack6,published,managed_by_android,false,en_US; Safe of Battle Tokens; 240.000 battle tokens,false,IE; 90000000; AE; 379990000; AT; 109990000; AU; 159990000; BD; 11000000000; BE; 109990000; BG; 209990000; BH; 109990000; BO; 669990000; BR; 469990000; CA; 129990000; CH; 90000000; CL; 94000000000; CO; 409000000000; CR; 53000000000; CY; 109990000; CZ; 2599990000; DE; 104990000; DK; 839000000; DZ; 13250000000; EC; 99990000; EE; 109990000; EG; 3049990000; ES; 109990000; FI; 109990000; FR; 109990000; GB; 92990000; GH; 1350000000; GR; 109990000; HR; 114990000; HU; 41999000000; ID; 1490000000000; IE; 109990000; IL; 349900000; IN; 9500000000; IT; 109990000; JO; 69500000; JP; 14100000000; KE; 16000000000; KH; 99990000; KR; 140000000000; KW; 99990000; KZ; 49990000000; LI; 95000000; LK; 30250000000; LT; 109990000; LU; 104990000; LV; 109990000; MA; 1169990000; MO; 789000000; MX; 1949000000; MY; 484990000; NG; 79000000000; NL; 109990000; NO; 1299000000; NZ; 184990000; OM; 99990000; PA; 99990000; PE; 354990000; PH; 5450000000; PK; 28100000000; PL; 489990000; PT; 109990000; PY; 700000000000; QA; 360000000; RO; 549990000; RS; 12999000000; RU; 8299000000; SA; 424990000; SE; 1299000000; SG; 139990000; SI; 109990000; SK; 109990000; SV; 99990000; TH; 3700000000; TR; 3009990000; TW; 3200000000; TZ; 233000000000; UA; 4349990000; US; 99990000; VN; 2300000000000; ZA; 2099990000,4638103180668402622,,,,false
